Name,Gender,Age,City,State,Country,Join_Date,Income,Income_Group,Education,Marital_Status,Number_of_Children,Churn_Flag,customer_id
Kathryn Hansen,Male,56,West Yvette,Minnesota,USA,10/2/2020,59913.19,Lower-Middle,Associate Degree,Widowed,0,0,50201
Patrick Brown,Male,39,Ryanport,California,USA,1/30/2024,59065.79,Lower-Middle,High School,Single,4,0,50202
Tiffany Leach,Male,18,Raychester,New Mexico,USA,9/5/2020,74868.89,Middle,Associate Degree,Single,2,0,50203
Angela Gonzales,Male,68,Gomezshire,Colorado,USA,10/26/2022,42210.19,Lower-Middle,Bachelor's,Single,3,0,50204
Kathryn Jordan,Female,42,Hansenside,North Dakota,USA,3/20/2024,72204.43,Middle,Master's,Widowed,1,0,50205
Mr. Robert Wilcox II,Male,72,Lindaton,Hawaii,USA,6/18/2020,57225.71,Lower-Middle,Associate Degree,Married,2,0,50206
Ashley Cervantes,Male,51,Alexshire,North Dakota,USA,4/30/2022,59662.72,Lower-Middle,High School,Single,0,0,50207
Christina Wall,Female,28,Smithshire,Oregon,USA,9/30/2020,66510.39,Middle,High School,Single,1,0,50208
Benjamin Freeman,Male,38,Jessicamouth,Minnesota,USA,7/2/2024,59006.77,Lower-Middle,High School,Married,1,0,50209
Rachel Nelson,Male,50,North Kimberly,West Virginia,USA,9/9/2020,64328.22,Middle,Bachelor's,Married,6,0,50210
Brianna Sanchez,Female,50,Jimenezburgh,Colorado,USA,5/31/2023,50678.15,Lower-Middle,Associate Degree,Married,5,0,50211
Caroline Knight,Male,34,Whiteborough,Pennsylvania,USA,4/28/2025,77762.14,Middle,High School,Married,2,0,50212
Jerry Perez,Male,31,Riostown,Delaware,USA,11/27/2022,61676.14,Middle,High School,Widowed,2,0,50213
Nicholas Perez,Female,36,West Marco,Wisconsin,USA,11/18/2021,74983.81,Middle,High School,Divorced,0,0,50214
Natalie Haley,Female,57,East Jillton,Arkansas,USA,9/20/2024,68150.48,Middle,High School,Single,0,0,50215
Barbara Hahn,Male,34,Lake Maxwellmouth,Louisiana,USA,7/3/2021,73790.16,Middle,High School,Married,2,0,50216
Jason Fischer,Female,52,West David,Virginia,USA,2/16/2023,73823.1,Middle,Bachelor's,Married,1,0,50217
Brian Snow,Female,62,Bensonville,Kentucky,USA,6/9/2021,63878.43,Middle,Bachelor's,Single,6,0,50218
Jason Moore,Male,41,South Jacksontown,Pennsylvania,USA,9/10/2020,73882.19,Middle,Master's,Single,3,0,50219
Christopher White,Female,18,Lake Heather,Wyoming,USA,12/2/2020,66436.13,Middle,High School,Married,4,0,50220
Alan Jones,Female,29,Mcclainborough,California,USA,1/3/2021,90250.59,Upper-Middle,PhD,Married,3,0,50221
Tyler Montoya,Male,37,Fitzgeraldstad,Minnesota,USA,1/7/2024,62295.05,Middle,Associate Degree,Single,3,0,50222
Isaac Harper,Male,32,Lake Amandaborough,Texas,USA,9/29/2024,65921.99,Middle,Bachelor's,Single,0,0,50223
Sandra Peterson,Female,36,Lake Matthewborough,Rhode Island,USA,9/21/2020,71467.51,Middle,Bachelor's,Widowed,4,0,50224
Alexander Morrison,Female,46,New Scottchester,South Carolina,USA,9/27/2020,52751.08,Lower-Middle,Bachelor's,Divorced,1,0,50225
Brandon Brown,Male,20,Port William,Utah,USA,8/31/2023,73191.89,Middle,Bachelor's,Single,1,0,50226
Dr. Shelby Nunez,Male,25,West Reneeville,Maryland,USA,4/19/2024,54065.12,Lower-Middle,High School,Married,3,0,50227
Jennifer Bowman,Female,61,South Daniel,Maryland,USA,6/23/2023,53470.62,Lower-Middle,High School,Married,1,0,50228
Monica Chavez,Male,45,South Anne,New York,USA,10/12/2020,53076.75,Lower-Middle,Master's,Married,0,1,50229
Andrea Clarke,Male,68,Heidiport,Tennessee,USA,2/5/2023,26206.9,Low,Bachelor's,Married,1,0,50230
Sabrina Collins,Female,18,Charlesmouth,Ohio,USA,11/25/2023,66359.11,Middle,Bachelor's,Married,5,1,50231
Steven Frazier,Female,18,North Jonchester,Arizona,USA,3/21/2024,60649.78,Middle,High School,Single,2,0,50232
Jacob Bowen,Male,54,North Alicia,North Carolina,USA,8/9/2020,61369.58,Middle,Bachelor's,Married,1,1,50233
Ashley Carney,Male,43,Jeffreyport,Missouri,USA,2/5/2021,67682.91,Middle,Master's,Married,0,0,50234
Ariana Harris,Female,65,Quinntown,Wisconsin,USA,6/17/2021,59825.27,Lower-Middle,High School,Married,2,0,50235
Nicholas Smith,Male,57,East Ashleyfort,Alaska,USA,10/13/2024,70696.68,Middle,High School,Single,0,0,50236
Jennifer Mendez,Female,44,West Lauren,Nebraska,USA,12/30/2022,50870.33,Lower-Middle,High School,Single,0,0,50237
Jonathan Johnson,Male,43,Hansenberg,Florida,USA,10/29/2021,42827.02,Lower-Middle,Bachelor's,Widowed,3,0,50238
Casey Coleman,Male,58,East Sarah,Tennessee,USA,7/18/2021,56672.41,Lower-Middle,Bachelor's,Married,1,0,50239
Matthew Campbell,Male,58,Lake Cherylchester,Connecticut,USA,4/26/2025,62756.33,Middle,Master's,Married,1,0,50240
Christina Hernandez,Female,36,New Markborough,Rhode Island,USA,1/18/2022,64804.93,Middle,High School,Married,2,0,50241
Donna Rivera PhD,Female,51,Longfort,Illinois,USA,10/31/2023,64460.18,Middle,Master's,Married,1,0,50242
Ann Green,Male,50,West Chadton,Mississippi,USA,4/10/2025,95569.85,Upper-Middle,Master's,Single,1,0,50243
Richard Edwards,Male,61,Scottview,Missouri,USA,5/31/2022,28147.35,Low,Bachelor's,Married,0,0,50244
Alison Sanders,Female,62,North Angelaton,Rhode Island,USA,10/6/2024,64693.26,Middle,Bachelor's,Widowed,0,0,50245
Nichole Smith,Female,36,North Mary,Rhode Island,USA,3/21/2022,54152.92,Lower-Middle,Associate Degree,Single,0,0,50246
Steven Jones,Male,63,North Heidiside,New Mexico,USA,3/6/2021,70033.84,Middle,High School,Married,2,0,50247
George Beasley,Female,67,Jordanmouth,North Dakota,USA,9/17/2020,66922.83,Middle,Bachelor's,Married,2,0,50248
Levi Washington,Female,28,Christopherside,Utah,USA,9/3/2023,56475.09,Lower-Middle,Associate Degree,Married,3,0,50249
Valerie Russo,Male,47,West Katherineton,Nebraska,USA,10/24/2023,43744.89,Lower-Middle,High School,Married,1,0,50250
Yvonne Torres,Male,42,Lake James,Louisiana,USA,7/11/2020,52644.76,Lower-Middle,High School,Single,2,0,50251
Jeff Fernandez,Female,41,Lake Ryanbury,Massachusetts,USA,4/13/2021,55549.35,Lower-Middle,Bachelor's,Married,2,0,50252
Jeffrey Schneider,Female,52,East Nicolasborough,Minnesota,USA,8/26/2023,42549.82,Lower-Middle,Associate Degree,Married,1,0,50253
Brenda Ford,Male,29,Port Nancyport,Massachusetts,USA,1/6/2024,74742.94,Middle,Associate Degree,Married,1,0,50254
Eric Martin Jr.,Female,59,Hallfurt,Montana,USA,6/23/2024,80288.85,Middle,High School,Married,3,0,50255
Johnny Newton,Male,21,Dunnbury,South Dakota,USA,9/14/2023,49081.32,Lower-Middle,Associate Degree,Single,2,0,50256
Kayla Baker,Male,47,Anthonystad,Arizona,USA,10/9/2020,32986.34,Lower-Middle,Associate Degree,Single,3,0,50257
William Garrett,Female,34,West Christopher,Arkansas,USA,5/11/2022,51456.26,Lower-Middle,Master's,Single,1,0,50258
Nancy Mills,Male,51,Lake Randallburgh,Hawaii,USA,12/14/2021,37444.65,Lower-Middle,Bachelor's,Single,3,0,50259
Christine Johnson,Male,45,Angelaview,North Dakota,USA,1/9/2022,69104.38,Middle,Associate Degree,Single,2,0,50260
Cynthia Baker,Male,75,West Sabrinamouth,North Carolina,USA,5/18/2021,49247.49,Lower-Middle,Bachelor's,Married,1,0,50261
Joseph Lopez,Male,61,South Daisy,Ohio,USA,7/26/2024,36112.65,Lower-Middle,High School,Single,0,0,50262
Kristen Baxter,Male,38,Mosleybury,Idaho,USA,11/24/2020,41709.45,Lower-Middle,Bachelor's,Married,1,0,50263
Anthony Alexander,Female,45,Wendyside,Texas,USA,6/5/2022,39041.21,Lower-Middle,Bachelor's,Married,0,1,50264
Katie Dennis,Male,38,Stephenton,West Virginia,USA,4/24/2021,71023.38,Middle,Bachelor's,Single,0,0,50265
Amber Craig,Male,54,Shawnhaven,Ohio,USA,12/17/2023,48107.19,Lower-Middle,Associate Degree,Single,1,0,50266
Jeffrey Gross,Male,42,Sanchezfort,Alaska,USA,2/25/2024,57503.81,Lower-Middle,Bachelor's,Single,0,0,50267
Sarah Nash,Female,28,Lynchberg,Tennessee,USA,6/10/2023,61060.64,Middle,High School,Married,1,0,50268
Julia Kemp,Male,50,East Carol,Connecticut,USA,3/28/2024,43054.08,Lower-Middle,Associate Degree,Single,4,1,50269
Tanya Kirk,Male,19,Rodneyfort,Massachusetts,USA,12/16/2023,36863.12,Lower-Middle,Bachelor's,Single,1,0,50270
Lisa Nichols,Male,37,Rebeccaborough,Illinois,USA,3/10/2023,56264.29,Lower-Middle,Master's,Single,3,0,50271
Lori Stevenson,Male,65,Veronicaborough,Mississippi,USA,9/18/2021,78142,Middle,Associate Degree,Married,1,0,50272
Karla Williams,Female,27,Port Lori,New York,USA,10/29/2021,51799.88,Lower-Middle,Master's,Married,0,0,50273
Jillian Webster,Female,44,Burkeport,Wisconsin,USA,12/24/2022,88789.57,Middle,High School,Single,3,0,50274
Debra Morse,Male,57,Port Karlashire,Ohio,USA,11/28/2022,54408.54,Lower-Middle,Bachelor's,Single,2,0,50275
Christopher Juarez,Female,65,Salazarmouth,Connecticut,USA,7/9/2022,44084.26,Lower-Middle,Bachelor's,Married,2,0,50276
William Lloyd,Female,46,Port Hector,Nevada,USA,10/10/2022,51130.06,Lower-Middle,Bachelor's,Married,0,0,50277
Tracy Myers,Female,30,New Michael,Georgia,USA,9/25/2023,27717.51,Low,Master's,Married,0,0,50278
Jade Smith,Male,68,New Shannonside,New York,USA,7/11/2022,66729.93,Middle,Bachelor's,Married,0,0,50279
Joseph Perez,Male,55,Janetberg,Iowa,USA,6/21/2020,55296.17,Lower-Middle,High School,Single,0,0,50280
Marie Robinson,Male,41,Tinamouth,Ohio,USA,6/5/2022,48258.89,Lower-Middle,Master's,Single,0,0,50281
Carolyn Young,Male,36,Ashleyland,Louisiana,USA,4/13/2021,83444.45,Middle,Bachelor's,Married,2,0,50282
Shane Cline,Male,23,Mendezfurt,Montana,USA,4/7/2022,51344.64,Lower-Middle,Associate Degree,Widowed,1,0,50283
Christopher Knapp,Male,32,South Gavinside,Nebraska,USA,1/12/2022,71822.02,Middle,High School,Single,1,0,50284
Patrick Jackson,Female,56,Watsonburgh,Rhode Island,USA,12/4/2021,57806.41,Lower-Middle,Bachelor's,Divorced,3,0,50285
Ryan Kelly,Female,27,Lake Calvin,Idaho,USA,11/2/2021,73156.14,Middle,Associate Degree,Single,3,0,50286
Hannah Smith,Female,29,New Jamesport,Maine,USA,1/6/2021,64688.35,Middle,High School,Widowed,1,0,50287
Eugene Collins,Female,32,Michelleberg,Massachusetts,USA,9/5/2023,67737.8,Middle,High School,Married,0,0,50288
Brian King,Female,41,Susanberg,Wisconsin,USA,10/10/2020,52736.98,Lower-Middle,Master's,Married,3,0,50289
Mary Bryant,Male,32,Justinville,Pennsylvania,USA,8/2/2024,63221.26,Middle,High School,Single,0,0,50290
Lauren Mills,Male,65,Sarahbury,California,USA,10/17/2022,54182.79,Lower-Middle,High School,Married,2,0,50291
Anne Walsh,Female,35,Blankenshipstad,Wisconsin,USA,5/13/2021,41430.21,Lower-Middle,High School,Married,2,0,50292
Zachary Simmons,Male,66,West Rachelton,New Mexico,USA,4/4/2023,44507.95,Lower-Middle,Bachelor's,Married,1,0,50293
Allen Smith,Male,74,Meghanstad,Hawaii,USA,7/29/2021,51947.86,Lower-Middle,Master's,Single,1,0,50294
Stephanie Juarez,Male,55,Brewermouth,Louisiana,USA,5/20/2020,63002.35,Middle,Bachelor's,Married,1,1,50295
Adam Robinson,Male,18,Thomastown,New Jersey,USA,12/25/2021,68404.43,Middle,Associate Degree,Single,0,0,50296
Matthew Riggs,Male,34,Port Miguel,Mississippi,USA,4/27/2022,74790.73,Middle,High School,Married,2,0,50297
April Rodriguez,Female,36,Rogerstown,Arizona,USA,6/13/2020,83786.58,Middle,Bachelor's,Married,1,0,50298
Holly Mcdonald,Female,46,North Rhonda,Oklahoma,USA,4/6/2021,50044.79,Lower-Middle,Bachelor's,Divorced,2,0,50299
Patrick Riley,Female,30,Port Courtney,Tennessee,USA,5/7/2022,80765.35,Middle,High School,Married,2,0,50300
Amber Harmon,Male,26,Lake Paul,Indiana,USA,4/13/2025,42391.16,Lower-Middle,High School,Single,2,0,50301
Ian Ray,Male,31,South Joelfort,New Mexico,USA,2/20/2024,60803.52,Middle,Associate Degree,Married,1,0,50302
Brandon Carpenter,Male,38,Petersonside,Utah,USA,4/21/2021,42163.96,Lower-Middle,Master's,Married,1,0,50303
Michael Medina,Male,23,Lake Brianton,Maryland,USA,3/7/2025,49246.45,Lower-Middle,High School,Married,2,1,50304
David Cooper,Female,32,Mortonberg,Idaho,USA,12/5/2020,38640.91,Lower-Middle,High School,Married,1,0,50305
Dominique Berg,Male,31,East Sharon,New Mexico,USA,8/31/2023,60234.62,Middle,Master's,Married,0,0,50306
Paula Brown,Female,56,Kimport,Wisconsin,USA,12/9/2024,46976.02,Lower-Middle,Bachelor's,Married,0,0,50307
Daniel Armstrong,Female,31,Port Cindyside,Iowa,USA,7/30/2023,50832.72,Lower-Middle,Associate Degree,Divorced,2,0,50308
Andrew Martin,Female,57,Hahnhaven,Ohio,USA,1/26/2022,50536.88,Lower-Middle,Master's,Married,1,0,50309
Jason Martin,Female,44,Davidstad,Maryland,USA,9/21/2020,51716.86,Lower-Middle,Master's,Divorced,1,1,50310
Jason Hartman,Male,55,New Jeremiah,New York,USA,7/26/2021,70023.88,Middle,Bachelor's,Single,2,0,50311
Rebecca Leon,Male,43,Douglasfort,Massachusetts,USA,10/3/2020,77646.67,Middle,Bachelor's,Married,2,0,50312
Patty Mclaughlin,Female,64,West William,Louisiana,USA,10/5/2024,41456.87,Lower-Middle,PhD,Single,2,0,50313
Joshua Cox DDS,Male,36,Kelleychester,Minnesota,USA,2/20/2025,59924.79,Lower-Middle,Associate Degree,Single,0,0,50314
Kristopher Cook,Male,55,Steventon,Utah,USA,4/7/2024,64411.83,Middle,Master's,Divorced,0,0,50315
Angel Campbell,Male,31,South Carlyport,Tennessee,USA,11/17/2022,60190.12,Middle,High School,Married,2,0,50316
Lindsey Mclean,Female,63,Hamiltonfurt,Vermont,USA,8/18/2023,91823.62,Upper-Middle,High School,Single,1,0,50317
Natalie Smith,Female,21,Karaport,Wyoming,USA,4/1/2022,56626.86,Lower-Middle,Bachelor's,Married,1,0,50318
Jennifer Cooley,Female,43,Port Jameschester,Alabama,USA,1/21/2023,40604.35,Lower-Middle,PhD,Married,0,0,50319
Veronica Carson,Female,42,North Carl,Hawaii,USA,11/21/2023,51088.38,Lower-Middle,PhD,Single,1,1,50320
Courtney Hickman,Female,49,Lake Victoria,Missouri,USA,6/11/2024,62642.34,Middle,Associate Degree,Married,1,0,50321
Kenneth Bradley,Female,42,Danielchester,Oklahoma,USA,10/17/2023,66207.4,Middle,Associate Degree,Single,3,1,50322
Kimberly Fernandez,Female,48,Frankville,Delaware,USA,3/14/2021,53493.54,Lower-Middle,Associate Degree,Married,1,0,50323
Jeffrey Porter,Male,61,Johnmouth,Massachusetts,USA,1/31/2022,62400.19,Middle,Associate Degree,Married,2,0,50324
Tara Cummings,Female,29,Longfurt,Texas,USA,7/27/2021,81809.14,Middle,Bachelor's,Single,2,0,50325
Terri Bowman,Male,35,Lake Shannon,Oklahoma,USA,7/29/2020,88785.91,Middle,PhD,Married,1,1,50326
Kimberly Thomas,Female,58,Blackburnshire,Montana,USA,6/15/2020,79650.46,Middle,PhD,Married,2,0,50327
Adam Murphy,Male,34,Lucasburgh,Alabama,USA,7/24/2020,76038.44,Middle,Master's,Single,2,0,50328
Julie Melton,Male,65,Debratown,Vermont,USA,4/27/2021,70917.56,Middle,Bachelor's,Single,3,0,50329
Troy Bailey,Male,46,North Alecport,New York,USA,3/16/2021,57610.64,Lower-Middle,Master's,Single,2,0,50330
Paula Cook,Male,26,West Toddview,Washington,USA,8/1/2022,58508.41,Lower-Middle,Bachelor's,Single,3,0,50331
Kenneth Webb,Female,20,West Kevinmouth,Kansas,USA,7/30/2022,73720.2,Middle,High School,Single,3,0,50332
Mark Smith,Female,55,South Sandra,Mississippi,USA,5/14/2021,73416.16,Middle,High School,Single,3,0,50333
John Wood,Female,61,Amandaville,Idaho,USA,6/29/2024,67710.26,Middle,Associate Degree,Single,0,0,50334
Benjamin Wright,Female,34,Andreaside,West Virginia,USA,11/5/2023,75823.75,Middle,Bachelor's,Married,1,0,50335
Danielle Garrett,Female,34,Hodgesland,Virginia,USA,7/23/2022,32247.7,Lower-Middle,Bachelor's,Married,1,0,50336
Bradley Gallagher,Female,70,Kennethburgh,West Virginia,USA,9/10/2020,65341.63,Middle,Associate Degree,Married,1,1,50337
Michael Maxwell,Female,50,Patrickside,Mississippi,USA,6/3/2023,40834.43,Lower-Middle,Associate Degree,Single,2,1,50338
Angela Parsons DDS,Female,31,Cynthiaton,North Carolina,USA,9/3/2021,56160.65,Lower-Middle,Bachelor's,Married,3,0,50339
Taylor Flores,Female,42,Bartlettville,Louisiana,USA,11/29/2023,59539.81,Lower-Middle,Associate Degree,Single,2,0,50340
Donald Reeves,Female,65,Fletcherberg,Missouri,USA,9/25/2021,54799.35,Lower-Middle,Associate Degree,Married,1,0,50341
Kyle Mclean,Female,49,Curryton,Louisiana,USA,4/23/2023,47903.18,Lower-Middle,High School,Divorced,3,0,50342
Jennifer Cunningham,Male,41,New Zoe,Kentucky,USA,1/3/2025,72615.31,Middle,High School,Married,1,0,50343
Heather Martinez,Male,30,Garretthaven,Texas,USA,8/10/2022,68517.26,Middle,High School,Married,2,0,50344
Geoffrey Freeman,Male,53,Martinborough,Virginia,USA,9/16/2021,78427.04,Middle,High School,Single,2,0,50345
Melissa Gutierrez,Male,36,New Sara,California,USA,10/6/2021,55264.66,Lower-Middle,PhD,Married,1,0,50346
David Kemp,Male,47,Hernandezburgh,Missouri,USA,1/9/2022,58212.89,Lower-Middle,High School,Single,0,0,50347
Patricia Moreno,Female,48,West Leahmouth,Maine,USA,6/22/2022,99298.41,Upper-Middle,Bachelor's,Single,0,0,50348
Ronald Knox,Female,46,Rossmouth,Michigan,USA,6/1/2022,54840.77,Lower-Middle,Bachelor's,Married,1,1,50349
Shirley Thomas,Male,35,South Stacystad,Montana,USA,11/12/2021,36709.96,Lower-Middle,Bachelor's,Married,0,1,50350
Emily Williams,Female,53,North John,Indiana,USA,11/30/2024,72995.84,Middle,Master's,Married,0,1,50351
Jessica Payne,Male,47,New Brian,Minnesota,USA,7/27/2023,74504.35,Middle,High School,Single,0,0,50352
Kathleen Davis,Female,41,South Ethan,Georgia,USA,3/26/2024,77241.12,Middle,Master's,Married,1,0,50353
Charlene Perez,Female,24,Greenchester,Oregon,USA,3/28/2021,76145.23,Middle,High School,Married,1,0,50354
Margaret Casey,Male,38,Port Emilyton,Delaware,USA,9/24/2023,46549.37,Lower-Middle,Master's,Single,1,0,50355
Lisa Guzman,Male,39,Dustinhaven,Nevada,USA,9/11/2021,70231.77,Middle,Associate Degree,Single,1,0,50356
Sherry Rubio,Male,57,East Erichaven,Wisconsin,USA,11/25/2020,67513.29,Middle,Bachelor's,Married,0,0,50357
William Bonilla,Female,45,Melissaville,Kentucky,USA,6/9/2022,70443.44,Middle,High School,Single,0,0,50358
Brenda Griffith,Male,67,Joneshaven,Virginia,USA,6/11/2022,58228.74,Lower-Middle,Bachelor's,Married,2,1,50359
Karen Herrera,Female,55,North Stephanie,Colorado,USA,4/17/2024,75691.42,Middle,Bachelor's,Divorced,2,0,50360
William Taylor,Female,46,Lake Ritaville,Massachusetts,USA,11/2/2024,67623.66,Middle,Bachelor's,Married,1,0,50361
Christopher Thompson,Female,31,Lake Mariachester,Illinois,USA,3/31/2021,65482.54,Middle,Associate Degree,Single,3,0,50362
Wendy Garcia MD,Female,33,Jessicahaven,Georgia,USA,10/26/2020,52800.84,Lower-Middle,Bachelor's,Single,3,0,50363
James Mcintosh,Male,31,New Nancy,Oklahoma,USA,6/3/2021,72419.37,Middle,Bachelor's,Single,0,1,50364
Kristy Gonzales,Male,42,South Ryanview,Montana,USA,5/23/2024,58092.68,Lower-Middle,Bachelor's,Married,3,0,50365
Tyler Guerrero,Male,53,New Jacqueline,Mississippi,USA,8/31/2024,64050.37,Middle,Bachelor's,Single,1,1,50366
Terri Flores,Male,55,Port Alison,Rhode Island,USA,10/6/2023,58810.67,Lower-Middle,Master's,Married,4,0,50367
Kimberly Washington,Female,27,East Catherine,Oregon,USA,1/23/2022,71547.5,Middle,High School,Widowed,1,0,50368
Jennifer Miller,Male,44,East Danielburgh,Wyoming,USA,12/9/2022,62462.22,Middle,Associate Degree,Divorced,3,0,50369
Kristin Stewart,Male,44,South Rebecca,West Virginia,USA,1/2/2023,46072.85,Lower-Middle,Bachelor's,Single,1,0,50370
David Dean,Male,42,Barbaraview,North Carolina,USA,10/25/2023,74497.57,Middle,Master's,Single,1,1,50371
Pamela Martin,Male,37,Wileystad,Rhode Island,USA,5/26/2023,72534.01,Middle,PhD,Married,1,0,50372
Jennifer Glover,Female,43,West Shirley,California,USA,5/9/2024,66930.68,Middle,PhD,Married,1,0,50373
Russell Arnold,Female,45,West John,Vermont,USA,10/31/2022,63670.86,Middle,Master's,Married,2,0,50374
Mark Williams,Female,48,South Brendashire,North Carolina,USA,11/26/2021,47975.28,Lower-Middle,Bachelor's,Married,2,0,50375
Nicole Adkins,Female,40,North Roger,Hawaii,USA,5/21/2023,60610.07,Middle,High School,Married,2,0,50376
Ronald Sullivan,Male,69,Lake Barbaraville,Kansas,USA,12/30/2022,49921.5,Lower-Middle,Associate Degree,Single,2,0,50377
Bonnie Jones,Female,38,New Martinchester,Virginia,USA,1/12/2025,67524.32,Middle,Master's,Widowed,0,0,50378
John Martinez,Male,64,Lake Cindy,New York,USA,3/3/2021,70611.27,Middle,Master's,Married,3,0,50379
Kristine Miller,Male,57,Danielchester,Virginia,USA,11/6/2024,76843.09,Middle,Bachelor's,Married,2,0,50380
Kayla Neal,Male,43,West Amandaborough,Delaware,USA,9/20/2024,62292.52,Middle,High School,Single,0,0,50381
Joshua Johnson,Male,44,Lake Kristinchester,Tennessee,USA,4/28/2024,67586.37,Middle,Associate Degree,Single,2,0,50382
Thomas Johnson,Female,62,Foxberg,Kentucky,USA,6/30/2022,54842.19,Lower-Middle,Associate Degree,Single,1,0,50383
Jonathan Hernandez DDS,Female,44,Jenniferstad,Arizona,USA,2/11/2021,42705.96,Lower-Middle,Bachelor's,Divorced,0,0,50384
Laura Harper,Male,51,North Brianton,Texas,USA,5/31/2024,50727.48,Lower-Middle,Bachelor's,Single,0,0,50385
Michelle Greene,Female,58,North Ellentown,Oklahoma,USA,10/2/2024,69364.75,Middle,Associate Degree,Divorced,1,1,50386
Michelle Ferguson,Female,65,Sherryhaven,New Hampshire,USA,11/22/2024,55926.6,Lower-Middle,Master's,Single,3,0,50387
Charles Conley,Male,33,Singhland,Maine,USA,9/30/2020,36620.31,Lower-Middle,Bachelor's,Married,4,1,50388
Elizabeth Payne,Male,73,Robertton,Rhode Island,USA,4/5/2021,58972.63,Lower-Middle,High School,Single,3,0,50389
Marcus Peters,Female,71,North Marytown,Indiana,USA,10/6/2023,55117.94,Lower-Middle,Bachelor's,Married,2,1,50390
Terri Mann,Male,37,Christopherside,Wisconsin,USA,10/31/2024,57460.83,Lower-Middle,Master's,Single,0,0,50391
